date,SPY,AMZN,JPM,PFE,TSLA,WMT,BA,PEP,MRO,DPZ,SPY
2018-10-08,0.033871,0.003159505,-0.006961353,0.00418737,0.047694893,0.024926856,-0.00085579,-0.000647177,0.002183115,0.0139614,0.033871321
2018-10-09,-0.117593,-0.063498266,-0.026993921,-0.021338643,-0.022784275,-0.013690255,-0.047743869,-0.007240473,-0.080333432,-0.033127448,-0.117592805
2018-10-10,0.026217,-0.020659111,-0.030421276,-0.038942085,-0.01826768,-0.019401795,-0.025801591,-0.021469778,-0.058382197,-0.014804525,0.026217077
2018-10-11,-0.15102,0.039486585,-0.010973017,0.022405132,0.025636949,0.009431755,0.005569478,0.002091947,0.027669632,0.023568316,-0.151019732
2018-10-12,0.101501,-0.01558529,-0.00571974,-0.015190079,0.003125145,-0.010496929,-0.003421394,0.003318845,0.015474211,-0.015992018,0.101500503
2018-10-15,-0.0016,0.032961086,0.02121405,0.018610681,0.063432839,0.020988786,0.025774009,0.016524788,0.016183049,-0.049994604,-0.001599955
2018-10-16,0.053616,0.006446364,0.011078044,0.014463146,-0.017543386,0.007797636,-0.007495856,0.008530369,-0.013786739,0.030572035,0.053615997
2018-10-17,-0.006353,-0.03387462,-0.015969338,-0.012871354,-0.029384742,-0.004047111,-0.016969404,-0.003514814,-0.016409712,-0.004905854,-0.006352583
2018-10-18,0.059959,-0.003785313,-0.001666832,0.011299636,-0.014926524,0.010138707,-0.008636034,0.021630512,0.005822547,0.005130143,0.059959393
2018-10-19,0.033986,0.014223473,-0.014467826,-0.002925643,0.003647168,-0.000102865,-0.000786306,-0.008102176,-0.010211596,0,0.033986162
2018-10-22,-0.088403,-0.011579646,-0.010491231,-0.006103834,0.119727029,0.006771423,-0.016798492,0.00665038,-0.049083519,-0.007234627,-0.08840271
2018-10-23,-0.20281,-0.060900275,-0.018797828,-0.03742641,-0.019360724,-0.002457303,0.013055176,0.025372278,-0.059758733,-0.039635869,-0.202809664
2018-10-24,0.06665,0.068487185,0.01508553,0.021656532,0.087432992,0.016468952,0.02539049,-0.000974127,0.023695158,0.024282916,0.066650189
2018-10-25,0.0242,-0.081423474,-0.013827716,-0.018835421,0.049688119,-0.002422834,-0.012447523,-0.021496583,-0.005336138,-0.002026834,0.024200412
2018-10-26,0.104768,-0.065353348,0.013732369,0.014680349,0.01186647,0.008654748,-0.068183946,0.021850939,-0.029318037,-0.018349832,0.104767755
2018-10-29,0.002181,-0.005512619,0.017490352,-0.007895969,-0.014893062,0.025913662,0.041785707,0.007765039,0.028783095,0.037271174,0.002181385
2018-10-30,0.067049,0.043216808,0.021510363,0.003955722,0.022242367,-0.021115702,0.01404734,-0.012293094,0.016458906,0.009569637,0.067049232
2018-10-31,0.025098,0.041384287,-0.000367052,0.014066785,0.020423333,0.0029872,0.022872271,-0.0077715,-0.020213393,-0.010246261,0.02509764
2018-11-01,-0.080695,0,-0.005520883,-0.017090415,0.006167692,0.00752774,-0.014761133,-0.003053787,-0.021728182,-0.002822873,-0.080695082
2018-11-02,-0.309196,-0.022913957,0.006529778,0.013649939,-0.01456822,0.015373691,0.011754676,0.028553189,0.026017611,-0.019179925,-0.309196383
2018-11-05,0.145837,0.009178829,0.004663897,-0.011788048,-0.00099641,0.00407288,0.012327441,0.007142809,-0.019449429,0.012599742,0.145837249
2018-11-06,0.057935,0.066339771,0.017008194,0.031806572,0.020603816,0.009535352,0.01503097,0.003465969,0.009771886,0.02957049,0.057934503
2018-11-07,0.105691,-0.000330435,0.008040506,-0.004777466,0.00926296,0.005353628,0.001241544,0.003884774,-0.025165429,0.006169606,0.105690911
2018-11-08,0.044513,-0.024504171,-0.009746289,0.009758421,-0.002535968,0.006462856,-0.003864294,0.012160788,-0.01170248,0.004383509,0.04451337
2018-11-09,0.000789,-0.04513974,-0.021250631,-0.003846717,-0.0564253,-0.016139455,-0.033897789,-0.004350603,-0.033051319,-0.019359104,0.000789113
2018-11-12,0.064817,-0.003476078,0.005856986,-0.013466024,0.022239465,-0.008993748,-0.021287726,0.001452378,-0.046851304,-0.016410966,0.064816613
2018-11-13,0.033345,-0.019912886,-0.020837648,-0.014115549,0.015438342,-0.01379202,-0.013799655,-0.004191712,0.012669958,0.005312344,0.033344761
2018-11-14,0.029806,0.012695723,0.025208321,0.006967283,0.012824405,-0.019794694,-0.009179788,0.00128491,0.027787674,-0.024728018,0.029806453
2018-11-15,0.044321,-0.016204012,-0.000727171,0.006918745,0.01670613,-0.018760463,-0.016590394,0.013183206,0.002329915,0.019076014,0.044320558
2018-11-16,0.027671,-0.052251314,0.007607858,0.01528133,-0.00237362,-0.009358995,-0.045708167,0.005561308,-0.004080461,-0.048588064,0.027671392
2018-11-19,0.046175,-0.011191193,-0.021708252,-0.014821927,-0.017062714,-0.02744464,-0.010146608,-0.025617448,-0.06911851,0.012418953,0.046174939
2018-11-20,-0.037624,0.014122836,-0.007496776,-0.009927364,-0.027128034,0.00010612,-0.001196771,-0.006226207,0.02968685,0.016977691,-0.037623524
2018-11-21,0.057231,-0.009719269,-0.009239742,0.000927664,-0.037232095,0.00982733,-0.015882445,0.00112709,-0.047420278,0.011147558,0.057230708
2018-11-23,-0.022053,0.05142878,0.0241779,0.004625482,0.060062959,0.000525684,0.012852414,0.00389156,0.036390664,0.014597416,-0.022052652
2018-11-26,-0.16507,5.69E-05,0.004201222,0.016703187,-0.006029703,-0.001156793,0.00526504,0.004993589,-0.008042107,0.008300229,-0.165070092
2018-11-27,0.011429,0.059130409,0.011057942,0.018658551,0.011419775,0.025144251,0.047497005,0.01753678,0.023934667,0.019249119,0.011428547
2018-11-28,0.083687,-0.002494541,-0.007963816,0.013494244,-0.019447902,-0.001745713,0.0268041,-0.001942872,0.003631975,0.023034464,0.083686553
2018-11-29,0.033698,0.00987007,0.010214715,0.015696852,0.026922756,0.003693159,0.012186041,0.030559123,0.008423866,-0.0102604,0.033697639
2018-11-30,0.007968,0.047482843,0.00939868,-0.005204886,0.02259708,0.011201891,0.037360068,-0.024573721,0.050244228,-0.00346755,0.007968461
2018-12-03,0.033573,-0.060446887,-0.045663161,-0.0186552,0.003369641,-0.030224575,-0.049721328,-0.009967166,-0.042485313,-0.038132789,0.033572887
2018-12-04,0.020442,0.018286643,-0.019207855,-0.003551008,0.009297731,-0.005471843,-0.031437942,-0.000273826,-0.036323757,0.001427524,0.020442267
2018-12-06,-0.011632,-0.042105609,-0.01822762,-0.023848095,-0.014118898,-0.016812349,-0.026500509,-0.00876808,-0.010536182,-0.030800011,-0.011631637
2018-12-07,-0.178156,0.007277976,-0.018862083,0.01086985,0.019859002,0.008015769,0.00963732,0.003189322,-0.047855937,-0.012112419,-0.178156421
2018-12-10,-0.002732,0.00134587,-0.009814953,-0.008822464,0.004399428,-0.000958521,-0.013325692,0.009422556,0.001958801,-0.012657633,-0.002732067
2018-12-11,0.093158,0.012277947,0.006454802,0.003402253,-0.000436307,-0.007916046,0.014366998,-0.002475342,0.012317829,-0.009249009,0.093158256
2018-12-12,0.000045,-0.003106676,0.000989562,0.009241553,0.027416694,-0.001612276,-0.003741467,0.011472349,0.00642269,0.004125925,4.53E-05
2018-12-13,0.053471,-0.040906695,-0.00824176,-0.017427122,-0.029847387,-0.012012575,-0.020863137,-0.037886551,-0.037838895,-0.004607727,0.053471418
2018-12-14,0.025068,-0.045625649,-0.01284512,-0.015878824,-0.048432022,-0.011828149,-0.008253647,-0.009522963,-0.02150614,-0.027770392,0.025067785
2018-12-17,0.027218,0.019900409,-0.004758445,-0.016606716,-0.033236702,0.003409507,0.037043005,-0.00916755,-0.033152288,0.01010601,0.027217861
2018-12-18,-0.026557,-0.037029585,-0.012766487,-0.010193176,-0.012119492,-0.005836054,-0.026282842,-0.01622542,-0.02704793,-0.021776434,-0.026556621
2018-12-19,-0.204073,-0.023174978,-0.008671444,-0.000476597,-0.054274165,-0.036780731,-0.020550771,0.001543789,-0.018202197,-0.016808555,-0.204072657
2018-12-20,0.045196,-0.058770778,-0.023922994,-0.000476825,0.013823711,-0.001720343,-0.027527668,-0.007194037,-0.011825715,0.017268082,0.045195539
2018-12-21,-0.027035,-0.024613485,-0.021792551,-0.033465914,-0.079305472,-0.01514902,-0.034711391,-0.031471588,-0.060531571,-0.021695894,-0.027034935
2018-12-24,0.099966,0.090253981,0.040622397,0.039647653,0.098876947,0.052102756,0.0650462,0.021460075,0.112679499,0.06027562,0.099965556
2018-12-26,0.015541,-0.006315324,0.01119169,0.015522438,-0.031019895,0.01296716,0.010173263,0.010011513,0.008433106,-0.001769384,0.015541348
2018-12-27,0.040033,0.011144261,-0.002166444,0.002563538,0.054598173,0.005878654,-0.002399308,0.0085542,-0.014804677,0.00593873,0.040032916
2018-12-28,-0.023487,0.016074252,0.008125677,0.015934021,-0.003210047,0.011010484,0.019159185,0.001086654,0.018297406,-0.007872387,-0.02348691
2018-12-31,0.084589,0.024439663,0.017163624,-0.009206052,-0.070582392,0.002037607,0.00405368,-0.010921088,0.026154366,-0.019093187,0.084588937
2019-01-02,-0.227745,-0.025565525,-0.014313615,-0.028375887,-0.031977549,-0.005155735,-0.040685644,-0.009377438,-0.006816651,-0.014948702,-0.227744874
2019-01-03,0.042028,0.048851116,0.036202256,0.022578715,0.056094294,0.006226474,0.05073335,0.020298526,0.052626159,0.016181104,0.042027859
2019-01-04,-0.011616,0.033776507,0.000694874,0.005334461,0.052935044,0.011703732,0.003144246,-0.008636022,0.013535528,0.011550237,-0.011616468
2019-01-07,0.059607,0.01647588,-0.001887308,0.004615874,0.001163686,0.006956733,0.037154425,0.009540761,-0.009003388,-0.01727274,0.059607155
2019-01-08,0.021753,0.001712895,-0.001691854,-0.002074426,0.009437967,-0.003261611,0.009643952,-0.028341463,0.037405425,0.017921788,0.021753329
2019-01-09,0.060858,-0.001930295,-9.96E-05,-0.024052469,0.018844771,0.000737268,0.025215363,0.006121429,0.017273737,-0.001623255,0.060858472
2019-01-10,-0.019005,-0.009500214,-0.004792673,0.013381985,0.006616322,-0.001264363,0.000822121,9.26E-05,-0.014787735,0.011309109,-0.01900495
2019-01-11,0.077845,-0.014335242,0.010256373,-0.011965025,-0.037735986,0.001159261,-0.007223531,-0.007796639,-0.017533344,-0.019548079,0.077845386
2019-01-14,-0.225777,0.034848003,0.00730439,0.008460809,0.029553069,0.013598601,0.005351541,0.015441112,0,0.015120448,-0.225777122
2019-01-15,0.083351,0.005490893,0.008032241,-0.014616207,0.004692353,0.001038294,-0.000511028,-0.0059817,-0.018489529,-0.004204196,0.083350873
2019-01-16,0.03086,0.005590775,0.004089071,0.008512799,0.003634465,0.004039547,0.019771334,0.008089762,0.015959566,0.047815446,0.030859575
2019-01-17,0.03322,0.001758354,0.016095991,0.001411739,-0.13893015,0.01018158,0.01558432,0.00775233,0.019442402,0.032373512,0.033219519
2019-01-18,0.021181,-0.038480038,-0.015901632,-0.006132312,-0.011111595,-0.002458673,-0.018903819,-0.001454748,-0.02579579,-0.015182347,0.021180602
2019-01-22,-0.016584,0.004798031,-0.002529038,-0.002605639,-0.03864009,0.012436383,0.001981847,0.00743304,-0.008319979,0.036269989,-0.016584339
2019-01-23,0.050958,0.009050263,0.000584219,-0.029119837,0.013538387,-0.003552021,-0.000948486,-0.011170307,0.015306524,0.013526541,0.050957846
2019-01-24,-0.188246,0.009406234,0.006306732,-0.007598948,0.01879255,-0.014541842,0.016416314,-0.001370762,0.006308964,0.025953417,-0.188245854
2019-01-25,0.070087,-0.019756081,0.0047281,-0.027693021,-0.002224395,0.001237154,-0.003383077,-0.004858698,-0.004412158,-0.015498113,0.070086795
2019-01-28,0.036732,-0.027237545,0.002787884,0.030886611,0.003637347,-0.003612689,0.005330675,0.001652778,0.005041003,-0.017814104,0.036731728
2019-01-29,-0.001438,0.046909783,0.002301248,0.019672734,0.037316917,-0.019947343,0.060632661,0.016559275,0.006890072,0.008009127,-0.001437502
2019-01-30,0.030664,0.028504579,-0.008753868,0.029403505,-0.00568382,0.010806257,-0.005430984,0.016556048,-0.014461038,0.023788636,0.030664107
2019-01-31,0.036476,-0.055321193,0.003664736,0.010078554,0.016763179,-0.020771397,0.004682723,-0.004269308,0.013211794,-0.019000071,0.036475565
2019-02-01,-0.026969,0.004344129,0.003555495,-0.010314376,0.002175621,0.009648518,0.024401159,0.007989985,0.00933135,0.009580876,-0.026968637
2019-02-04,0.063189,0.01549186,-0.004422297,-0.007806062,0.02667915,0.008719963,0.032659681,-0.001681398,-0.013088343,0.028825831,0.063189385
2019-02-05,-0.203265,-0.011245688,-0.000481806,0.005210731,-0.012935286,0.000418385,0.002264676,0.001327699,-0.001883836,-0.004851281,-0.203264575
2019-02-06,0.023491,-0.015910003,-0.013196364,-0.01499474,-0.031087949,0.011332481,-0.009542811,0.000353699,-0.041057732,0.00346757,0.023491217
2019-02-07,-0.024362,-0.016330833,-0.010012791,0.012629735,-0.005576297,-0.011960085,-0.000641822,-0.0006191,-0.009210498,0.004386567,-0.024362257
2019-02-08,0.069693,0.001748857,-0.004746951,-0.013109521,0.0227606,0.006465853,-0.002373752,-0.000442687,0.009210498,0.016067991,0.069692728
2019-02-11,0.031258,0.029119267,0.0169063,0.004548047,-0.003297866,0.007972275,0.016620569,0.007232576,0.011718912,-0.026286991,0.031257538
2019-02-12,0.021891,0.001214188,0.004764592,-0.004068261,-0.011742465,0.009953298,-0.000340918,0.002895811,0.006451628,0.005520802,0.02189117
2019-02-13,0.043754,-0.010635627,-0.006520516,0.006453889,-0.014380694,0.005904629,-0.001852724,-0.013497754,0.083844447,-0.005625054,0.043753987
2019-02-14,-0.027565,-0.009100552,0.030102919,0.010193123,0.013439228,0.014810559,0.0196916,0.029061235,0.010003132,-0.0194442,-0.027564766
2019-02-15,0.06829,0.012134161,-0.00351187,0.004705981,-0.007302191,0.021861489,-0.004099602,0.000172654,1.23E-07,-0.00862931,0.068289726
2019-02-19,-0.000104,-0.003372581,0.004837366,-0.009433902,-0.010128285,-0.0229622,0.012628347,-0.000862968,0.002931519,-0.002653527,-0.000104223
2019-02-20,-0.183968,-0.001641233,-0.002083818,-0.001422834,-0.038166323,-0.004917973,-0.009462246,0.002328237,-0.023697928,-0.095953289,-0.18396802
2019-02-21,-0.009193,0.007456239,-0.004466364,0.019272004,0.01187854,0.001608625,0.015375202,0.005668671,0.012511534,0.029979647,-0.009192698
2019-02-22,0.063328,0.000882189,0.01042166,0.002789306,0.013682241,-0.004328914,0.006628183,-0.006013351,-0.013111149,-0.018465612,0.063327603
2019-02-25,0.021742,0.002079869,-0.007663399,-0.001393583,-0.003050519,-0.004347487,-0.000234361,-0.000775598,-0.009038894,-0.012304799,0.021741679
2019-02-26,0.034932,0.002861912,-0.001235412,-0.00209437,0.055123372,-0.005894504,0.020111895,-0.005187203,0.016211765,-0.001187479,0.034931542
2019-02-27,0.01427,-0.000768029,-0.007636641,0.00973594,0.016199024,0.008929686,0.010326702,0.01041377,-0.011380773,-0.006236799,0.014269888
2019-02-28,0.013653,0.019266452,0.000670531,0.000230488,-0.081682718,-0.010765977,0.001499059,0.004658747,0.028505443,-0.000837141,0.01365303
2019-03-01,0.041836,0.014513749,-0.002300732,-0.006710571,-0.032511715,-0.000817213,-0.018161351,-8.60E-05,0.011641671,-0.008652175,0.041836329
2019-03-04,-0.003806,-0.002207449,-0.000768224,-0.004187925,-0.031396066,0.004995105,-0.005957274,-0.001205831,-0.000578909,0.003052662,-0.003806392
2019-03-05,-0.177106,-0.013970632,-0.003752974,-0.024307861,-0.001085387,-0.000813729,-0.01324647,0.005414834,-0.02402705,-0.002932088,-0.177106201
2019-03-06,-0.002835,-0.026102437,-0.007257259,-0.011291556,0.001266212,-0.008277729,-0.004486324,-0.004811954,0,-0.00265841,-0.002835305
2019-03-07,0.071655,-0.003172406,0.000388395,-0.012153887,0.026930773,0.001435549,-4.73E-05,-0.007521548,-0.03562117,0.010352112,0.071654584
2019-03-08,0.012044,0.030274924,0.012924337,0.014807852,0.023581224,0.009078389,-0.054794586,0.011733235,0.018271158,-0.014191078,0.012043892
2019-03-11,0.045552,0.00148339,-0.002975166,0.005526927,-0.026330089,-0.001117523,-0.063470881,-0.000171443,0.019719713,-0.028708885,0.045552272
2019-03-12,0.004908,0.010529487,0.00335834,0.006687472,0.019570079,0.006686941,0.004597719,8.56E-05,0.024548308,0.022128431,0.004908203
2019-03-13,0.041329,-0.002718367,0.009059521,-0.019712138,0.003454729,-0.002846495,-0.010234003,-0.009307106,-0.003470083,0.010285242,0.041329113
2019-03-14,0.013957,0.015383187,0.011421189,0.014222264,-0.051409505,0.002033942,0.015127354,0.001384325,0.000579124,-0.012125795,0.013957249
2019-03-15,-0.215218,0.01724747,0.005988433,0.000717558,-0.021802229,0.012520558,-0.017863519,0.013823995,0.006924349,-0.00352702,-0.215218261
2019-03-18,0.030269,0.011244422,-0.00364495,0.01165174,-0.007523874,0.001904697,0.003084262,0.006968192,-0.015647592,0.021741226,0.030269328
2019-03-19,0.005845,0.019904498,-0.021579259,-0.003078144,0.022659812,-0.012192364,0.007284145,0.001945697,0.02765112,-0.019566177,0.005845439
2019-03-20,0.052601,0.012160912,-0.015912537,0.004259502,0.001533911,0.004248949,-0.009240711,0.009421361,0.005100646,0.004539934,0.052601034
2019-03-21,0.022702,-0.030409388,-0.030698691,-0.011876651,-0.035246486,-0.007905183,-0.028660131,0.010659762,-0.058789212,-0.023953109,0.022702218
2019-03-22,0.046071,0.005362996,-0.00835486,0.00095522,-0.015658916,-0.001119869,0.022631563,0.00107629,0.001796877,0.013740158,0.04607066
2019-03-25,-0.019642,0.00534014,0.009957456,0.012572811,0.027832709,0.001526881,-0.000215799,0.009634853,0.023656249,0.011640271,-0.019642153
2019-03-26,0.063965,-0.010176283,-0.003408554,-0.009474124,0.026024303,-0.011354026,0.010287633,-0.001066036,-0.002926982,0.008844205,0.063965262
2019-03-27,-0.201396,0.004362605,0.0112837,0.006405122,0.013696104,-0.00082334,0.000614343,-0.00041025,-0.014167772,0.02528556,-0.201396042
2019-03-28,0.034554,0.004124738,0.005150094,0.004247131,0.00444065,0.004109764,0.018469666,0.00581047,-0.006561495,0.016327964,0.034553503
2019-03-29,0.00216,0.018604519,0.033130617,0.008674176,0.032759836,0.002969157,0.026186526,-0.004498068,0.039888162,-0.034088752,0.002160401
2019-04-01,0.045763,-0.000115827,0.004766904,0.001632618,-0.011477189,-0.009036759,-0.002019838,-0.002626401,-0.01506416,-0.017102766,0.045762526
2019-04-02,-0.015859,0.003697793,0.001995325,-0.001632618,0.020530781,0.002575537,-0.015500177,-0.000986772,-0.011743908,0.031668471,-0.015859144
2019-04-03,0.076174,-0.001011144,0.009614031,-0.002336929,-0.085937158,0.009421341,0.028492849,-0.000740592,0.012327669,-0.01661222,0.076173782
2019-04-04,0.01723,0.010076253,-0.002371152,0.00583217,0.026459903,0.007312007,-0.009977358,0.001234136,0.032149682,0.022324516,0.017229604
2019-04-05,-0.02501,0.006823722,0.003223562,0.003483287,-0.006421541,0.004039213,-0.045438042,0.003119629,-0.005665755,-0.028125948,-0.025009588
2019-04-08,0.073582,-0.007607775,-0.007410211,-0.006978528,-0.003262949,-0.005456733,-0.014740093,0.00139239,-0.019507,0.0013326,0.07358164
2019-04-09,-0.02954,0.006239222,0.004471541,-0.002570844,0.01367711,0.009178501,-0.01117207,-0.001064655,0.010947899,0.004468832,-0.029540395
2019-04-10,-0.054297,-0.00176629,0.008413445,-0.010823863,-0.028065389,0.0119762,0.014202325,-0.003036372,-0.015011729,0.02620606,-0.054296726
2019-04-11,0.054147,-0.000547841,0.045813815,-0.013336558,-0.002685912,0.00751129,0.025288176,0.00459217,0.03262067,0.00802877,0.054147151
2019-04-12,-0.10293,0.000981581,-0.011485686,0.009069203,-0.00494309,0.008529908,-0.011071644,0.011631265,-0.021628554,0.00499487,-0.10293
2019-04-15,-0.069642,0.009800748,0.010496015,-0.02819096,0.025865747,0.004869387,0.016535475,-0.01015982,0.005164984,-0.013845831,-0.069642191
2019-04-16,0.1821,0.000954939,0.028395889,-0.025744104,-0.007822494,0.002232166,-0.011063791,0.036889811,0.015336794,0.038077007,0.182100201
2019-04-17,-0.045204,-0.001679792,-0.00737623,-0.012617021,0.00745659,0.000193895,0.006731872,0.00062951,-0.006787153,0.008857978,-0.045204177
2019-04-18,-0.054137,0.013667836,0.001233269,-0.010209452,-0.039220732,-0.007881373,-0.012976061,-0.005127467,0.063757735,-0.006034529,-0.054136881
2019-04-22,0.005146,0.019134247,0.001231527,0.011224585,0.004367234,0.006814562,-0.003070102,0.005127467,-0.005338946,0.015666199,0.005146311
2019-04-23,0.138349,-0.011512256,-0.00167186,-0.001268888,-0.020055805,0.004453153,0.003842606,-0.001338442,-0.028783062,0.047767357,0.138348803
2019-04-24,-0.068848,0.000262892,0.000528227,0.006077597,-0.043578702,-9.65E-05,0.019360735,-0.006243887,-0.012195091,-0.024899794,-0.06884754
2019-04-25,-0.025779,0.02511499,0.007541435,0.009047069,-0.051754635,-0.019410588,-0.005264533,0.002138403,-0.031155262,-0.010984433,-0.025779259
2019-04-26,-0.044043,-0.00627404,0.014311096,-0.009552297,0.02656414,0.000295398,-0.004580007,0.002291615,-0.013321975,-0.016817543,-0.044042874
2019-04-29,-0.016162,-0.006163152,-0.000602844,0.025437745,-0.011579603,0.012524591,-0.003594311,0.010677786,-0.006434648,0.006339565,-0.016161587
2019-04-30,0.154201,-0.00781653,-0.007698685,0.003932156,-0.019801811,-0.014495836,-0.002359173,-0.006345812,-0.03038668,0.003246954,0.154201444
2019-05-01,-0.063074,-0.005613323,0.002168406,0.005869307,0.042214171,-0.002073803,-0.002657495,-0.003227548,-0.063047307,0.010480855,-0.063074011
2019-05-02,-0.038889,0.031913426,0.006133123,0.009223496,0.043803228,0.009152114,0.001754684,0.006601335,0.010256505,0.019600899,-0.03888863
2019-05-03,0.056969,-0.006087455,-0.008909621,0.006261975,0.001214805,0.0037158,-0.012993749,-0.003138105,0.005723364,0.008081717,0.056968713
2019-05-06,-0.063621,-0.015265428,-0.016469944,-0.019884342,-0.032964808,-0.011386139,-0.039438129,-0.010187525,-0.016624314,-0.016553318,-0.063620694
2019-05-07,0.089031,-0.001682904,-0.005314054,0.002934895,-0.009026286,-0.00992087,0.007029398,0.000317313,0.003218551,0.020551939,0.089031349
2019-05-08,-0.038042,-0.009377548,-0.000799627,0.00123114,-0.011749837,-0.002307802,-0.01001648,0.000238164,-0.018813483,-0.003502415,-0.038041809
2019-05-09,-0.08729,-0.005219205,-8.89E-05,0.001966445,-0.010218178,0.02353051,0.001523567,0.01542963,-0.000655136,-0.013523235,-0.087290263
2019-05-10,-0.079126,-0.036258279,-0.027574104,-0.003690466,-0.05364283,-0.020020538,-0.050007481,-0.006662102,-0.015186647,-0.016260759,-0.079126171
2019-05-13,0.203494,0.009522776,0.007917468,0.002215966,0.02307866,0.003996298,0.016666866,0.001963984,0.03153996,-0.003731649,0.203494068
2019-05-14,-0.046842,0.016722493,-0.003814408,0.011979,-0.00155092,-0.004096352,0.007550679,0.015111872,-0.00194237,0.013866931,-0.04684202
2019-05-15,-0.083216,0.019276955,0.012748261,0.011837427,-0.015729859,0.014215409,0.023362249,0.007087154,0.017983838,0.004219704,-0.083216195
2019-05-16,-0.000463,-0.020426705,-0.004863165,-0.004091195,-0.078791624,-0.00445145,0.003414073,0.00184061,-0.015394938,0.012198649,-0.000463324
2019-05-17,-0.069406,-0.005380904,0.00522238,0.002889667,-0.027235815,0.006522268,-0.006301134,-0.003992326,0.004514711,0.012753912,-0.069405782
2019-05-20,0.195869,-0.000780338,0.003406896,0.001921656,-0.00136439,-0.003947784,0.016752805,-0.007257594,0.019121112,0.000386254,0.195868884
2019-05-21,-0.042177,0.001162187,-0.008178043,0.00765002,-0.062109851,0.010917163,-0.016781162,0.007872804,-0.026224723,-0.001896846,-0.04217678
2019-05-22,-0.065142,-0.024054523,-0.019867493,-0.00166835,0.014218956,-0.003625927,-0.006341274,-0.000769164,-0.058035713,0.003088978,-0.065142497
2019-05-23,0.06878,0.00428717,0.009800917,0.00071532,-0.025174877,0.007920672,0.01233271,-0.003622547,-0.008968473,-0.009508352,0.068780047
2019-05-24,-0.078446,0.007186414,-0.010906172,-0.001192475,-0.010175845,-0.002437987,-5.63E-05,-0.014545576,-0.006954301,-0.006674352,-0.07844554
2019-05-28,-0.06403,-0.009432122,-0.002768182,-0.004305377,0.006128453,-0.002933289,-0.017281196,0.004221951,-0.016889935,-0.010744185,-0.0640304
2019-05-29,0.147205,-0.001578882,-0.01077685,0.004305377,-0.00867544,0.000685276,0.003063032,0.003427153,-0.033926093,-0.001621499,0.147204521
2019-05-30,-0.080769,-0.022972617,-0.010327727,-0.009110921,-0.016391175,-0.007366429,-0.023891936,-0.004754249,-0.035117457,0.007974389,-0.080768756
2019-05-31,0.073386,-0.047520914,0.004707633,0.009588076,-0.034002177,0.005113186,-0.00799403,0.007627069,0.013595254,-0.010827764,0.073385667
2019-06-03,-0.086644,0.021548039,0.030344615,0.007367842,0.078576035,0.005867328,0.016766751,0.000697681,0.008962099,0.0267998,-0.086643618
2019-06-04,0.10844,0.005155701,0.003547453,0.005902304,0.015326166,0.017973316,0.011912933,0.01781506,-0.019520181,0.004707286,0.108439519
2019-06-05,-0.069808,0.009081434,0.002176956,0.005399729,0.046513029,0.006586114,0.005404859,0.011775292,0.004538493,0.005800602,-0.069807896
2019-06-06,-0.069356,0.02791891,-0.01102353,0.004905048,-0.007065372,0.008997436,0.008688938,0.011226331,0.004518222,0,-0.0693556
2019-06-07,0.006638,0.03089211,0.010751693,0.003488644,0.040160602,0.013671874,0.000282648,0.000898568,0.010463466,-0.015308057,0.006637507
2019-06-10,0.150482,0.001648576,0.003076767,-0.009330538,0.019629404,0.003898863,-0.012714737,-0.002923496,-0.002978451,-0.008920285,0.150481701
2019-06-11,-0.036238,-0.004506561,-0.012821372,0.009562676,-0.036780509,0.008119481,-0.006605798,-0.000450597,-0.029513965,0.00665327,-0.036237516
2019-06-12,-0.055827,0.008041658,0.002467726,-0.013554501,0.021977867,-0.001563413,0.005259427,-0.001503422,0.019772469,-0.000213369,-0.055827175
2019-06-13,-0.0626,-0.000336912,0.002553031,0.006098626,0.0047105,0.003858247,-0.004884888,-0.001580824,-0.022849518,-0.002277902,-0.062599651
2019-06-14,-0.02536,0.008712146,-0.005478462,0.002802723,0.04596786,0.000824957,0.02205029,-0.001583525,0.026607366,0.004799101,-0.025359785
2019-06-17,0.189142,0.008100578,0.01354984,0.004421014,-0.001289526,0.004478749,0.052312695,-0.0034771,0.025186642,0.001240224,0.189142459
2019-06-18,-0.064508,0.003894876,-0.00725209,0.009934214,0.007491601,-0.000273678,-0.014545273,0.005964323,-0.00293037,-0.005932391,-0.064507544
2019-06-19,-0.049722,0.00491251,0.002544226,0.002296122,-0.030537044,0.006365177,0.017002438,0.009812508,0.034610483,0.004053503,-0.049721767
2019-06-20,0.048338,-0.003598373,-0.006829756,0.001604225,0.010147817,0.007315352,-0.008142279,-0.001491975,-0.004261356,-0.005301224,0.048338032
2019-06-21,-0.114492,0.001359385,-0.00715268,0.002058823,0.007991041,0.00098951,0.005765372,0.00134277,-0.00857758,-0.021489796,-0.114491597
2019-06-24,0.183197,-0.018791926,-0.008317091,0,-0.017501597,-0.004685409,-0.012565499,-0.002463209,-0.00215609,0.010045186,0.18319661
2019-06-25,-0.072128,0.01036003,0.006659133,-0.017752738,-0.002232195,-0.005070647,0.015102522,-0.011197457,0.03464484,-0.004593077,-0.072128407
2019-06-26,-0.112365,0.003392804,0.003313244,0.010183069,0.0161502,-0.000544753,-0.029557262,-0.004772754,-0.013291708,0.007475645,-0.112365046
